cve,repo,label,commit_id,grit_head1,grit_head2,grit,grit_max,path,jaccard,bm25,reserve_time_diff,publish_time_diff
CVE-2018-19289,xCss@@Valine,0,8307519db636523233c2eb2032d2ad18f851a9c7,0.6016405880934997,0.5963699938876417,0.5669486446224378,0.622666328848857,0.0,0.0,0.0035653324445252452,0.0023094688221709007,0.0023094688221709007
CVE-2018-19289,xCss@@Valine,0,c8a35c0bd4f998e618869a76bd97954f5e741d01,0.6105435408526707,0.6105435408526707,0.6103161115488401,0.6105435408526707,0.0,0.0,0.002345102680430447,0.003105590062111801,0.003105590062111801
CVE-2018-19289,xCss@@Valine,0,569c5ea95daa12624200b143c3ae4620305c5711,0.4764945455526973,0.5656199238237274,0.51483718009954,0.6024337307670193,0.0,0.0,0.007753801767145518,0.015151515151515152,0.015151515151515152
CVE-2018-19289,xCss@@Valine,0,fd2bf030bfabf0b2e9a5023805ab306d8e3de84b,0.5176845495331182,0.6392905089289969,0.4893711703388673,0.6461516081209703,0.0,0.0,0.016103896103896103,0.05555555555555555,0.05555555555555555
CVE-2018-19289,xCss@@Valine,0,9778b0a16b39aa56e60f40e4a34e050135a9ef02,0.6366484417508231,0.636118728776073,0.5642312924343584,0.6366484417508231,0.0,0.0,0.004054816705108701,0.002398081534772182,0.002398081534772182
CVE-2018-19289,xCss@@Valine,0,be87148b69edc56e929c99ac2e72c12a1928b3a5,0.5617501642068412,0.5617501642068412,0.5709393456449819,0.5617501642068412,0.0,0.0,0.003026819923371648,0.0055248618784530384,0.0055248618784530384
CVE-2018-19289,xCss@@Valine,0,843557e90dcbc6351781f5f4ee5143b2261ddaa4,0.6222235697747464,0.620037863501863,0.5897102591013003,0.6511006978740967,0.0,0.0,0.027037617554858936,0.08333333333333333,0.08333333333333333
CVE-2018-19289,xCss@@Valine,0,82e68d9d289c0904f5a7c7f9d8f0c5d2cee8fdcb,0.5699172569698229,0.5699172569698229,0.5696178914647876,0.5699172569698229,0.0,0.0,0.00267546218963223,0.003875968992248062,0.003875968992248062
CVE-2018-19289,xCss@@Valine,0,3812695ee20d7be24182fec88ed40b86c1383d01,0.4603885068090739,0.5059698328622481,0.6261276726752703,0.49495928710207493,0.0,0.0,0.006912662090007627,0.012987012987012988,0.012987012987012988
CVE-2018-19289,xCss@@Valine,0,36487de2de6c3f58dbbaff9f192b783d905e4cba,0.5999111315699359,0.5999111315699359,0.615754928462965,0.5999111315699359,0.0,0.0,0.003645009912419383,0.0035842293906810036,0.0035842293906810036
CVE-2018-19289,xCss@@Valine,0,d47e7fe95f9a8059d0b1128b5155170152527f61,0.6101779640422513,0.6101779640422513,0.6048043959713751,0.6101779640422513,0.0,0.0,0.0024696094180832956,0.0035971223021582736,0.0035971223021582736
CVE-2018-19289,xCss@@Valine,0,916abf4a1403b0ead58f9568a5cc36a3f4615bb8,0.6316242521443531,0.6315684709103682,0.5609869660204961,0.6316242521443531,0.0,0.0,0.003826862765078179,0.002386634844868735,0.002386634844868735
CVE-2018-19289,xCss@@Valine,0,b66cef60644e33db9e0e52f7e881f5d91dfcc820,0.6295433734882314,0.6308523252716132,0.5536887807569509,0.6295433734882314,0.0,0.0,0.004067484662576687,0.002380952380952381,0.002380952380952381
CVE-2018-19289,xCss@@Valine,0,bfff5d5b4a17af8b5161cbdc604d57076db9a47f,0.5464377125187316,0.5464377125187316,0.533668921649121,0.5464377125187316,0.0,0.0,0.00370864184746026,0.0072992700729927005,0.0072992700729927005
CVE-2018-19289,xCss@@Valine,0,3edc8a6a1c96c54a3a9f102bde3f1b8b856b4f42,0.5756020385726686,0.6332351232754223,0.5491928523482552,0.6185455136089801,0.0,0.0,0.0047937997962217505,0.0028011204481792717,0.0028011204481792717
CVE-2018-19289,xCss@@Valine,0,5f15f3c9a489ee2d4c471daff939d129424aef88,0.6250907972312795,0.6301256819223388,0.5656656185487257,0.6250907972312795,0.0,0.0,0.0039636713581137975,0.0024449877750611247,0.0024449877750611247
